ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-05,0001251,DV kh¸m vµ ch÷a bÖnh ngµy 05/01/2019 BN. Ph¹m Thanh Sang (MS: 71743),5113,,2294466,0
2019-01-05,0001252,DV kh¸m vµ ch÷a bÖnh ngµy 05/01/2019 BN. NguyÔn V­¬ng H­¬ng Lam (MS: 84158),5113,,283240,0
2019-01-05,0001253,DV kh¸m vµ ch÷a bÖnh ngµy 01-23/12/2018 BN. NguyÔn Ch¸nh HiÖp (MS: 67243),5113,,461738,0
2019-01-05,0001254,DV KSK theo yªu cÇu ngµy 24/11/2018 BN. NguyÔn Thu KiÒu,5113,,2241000,0
2019-01-05,0001255,DV kh¸m vµ ch÷a bÖnh ngµy 05/01/2019 BN. D­¬ng Quèc ThÞnh (MS: 82726),5113,,3213519,0
2019-01-05,0001257,DV kh¸m vµ ch÷a bÖnh ngµy 05/01/2019,5113,,1094733100,0
2019-01-06,29-BC/BI,"Thu tiÒn VP BN TrÇn Minh §øc, MS: 76566 phiÕu 3920.",1121,,0,112700
2019-01-06,30-BC/BI,"Thu tiÒn VP BN Lª Trung HËu, MS: 84181 phiÕu 4376.",1121,,0,778600
2019-01-06,31-BC/BI,"Thu tiÒn t¹m øng VP BN Tr­¬ng ThÞ D¹ Th¶o, MS: 72050 phiÕu 4480.",1121,,0,1000000
2019-01-06,32-BC/BI,"Thu tiÒn t¹m øng VP BN §Æng V« T­, MS: 67466 phiÕu 9886.",1121,,0,2000000
2019-01-06,33-BC/BI,"Thu tiÒn VP BN Ng« Hoµng Oanh, MS: 3028 phiÕu 4255.",1121,,0,2611903
2019-01-06,34-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ Hoa, MS: 37737 phiÕu 4406.",1121,,0,3000000
2019-01-06,35-BC/BI,"Thu tiÒn t¹m øng VP BN Tr­¬ng ThÞ Ngäc H­ng, MS: 84204 phiÕu 4463.",1121,,0,5000000
2019-01-06,36-BC/BI,"Thu tiÒn t¹m øng VP BN L©m Tó Tó, MS: 84103 phiÕu 4337.",1121,,0,10000000
2019-01-06,0001258,DV kh¸m vµ ch÷a bÖnh ngµy 06/01/2019,5113,,453884546,0
2019-01-07,08-PT,Thu tiÒn ViÖn phÝ ®ªm 05/01/2019 vµ ngµy 06/01/2019,1111,,0,848393524
2019-01-07,09-PT,Thu tiÒn ViÖn phÝ ®ªm 06/01/2019 vµ ngµy 07/01/2019,1111,,0,825440884
2019-01-07,37-BC/BI,"Thu tiÒn t¹m øng Vâ ThÞ B¶y, MS: 83904 phiÕu 4272.",1121,,0,3000000
2019-01-07,38-BC/BI,"Thu tiÒn t¹m øng Bïi ThÞ M­êi Mét, MS: 47357 phiÕu 4292.",1121,,0,4000000
2019-01-07,39-BC/BI,"Thu tiÒn t¹m øng Bïi ThÞ M­êi Mét, MS: 47357 phiÕu 4312.",1121,,0,5000000
2019-01-07,0001259,DV kh¸m vµ ch÷a bÖnh ngµy 06/01/2019 BN. NguyÔn ThÞ Thóy DiÔm (MS: 84426),5113,,938594,0
2019-01-07,0001260,DV kh¸m vµ ch÷a bÖnh ngµy 06/01/2019 BN. NguyÔn ThÞ BÐ T¸m (MS: 46097),5113,,4305383,0
2019-01-07,0001261,DV kh¸m vµ ch÷a bÖnh ngµy 07/01/2019 BN. Huúnh D©n QuyÒn (MS: 11103),5113,,17377879,0
2019-01-07,0001262,DV kh¸m vµ ch÷a bÖnh ngµy 07/01/2019 BN. Phan ChÝ Thanh (MS: 5952),5113,,1278226,0
2019-01-07,0001263,DV kh¸m vµ ch÷a bÖnh ngµy 15-31/12/2018 vµ ngµy 07/01/2019 BN. NguyÔn Thu KiÒu (MS: 65066),5113,,1152024,0
2019-01-07,0001264,DV kh¸m vµ ch÷a bÖnh ngµy 07/01/2019 BN. NguyÔn TÊn Ph¸t (MS: 84777),5113,,721001,0
2019-01-07,0001265,DV kh¸m vµ ch÷a bÖnh ngµy 07/01/2019,5113,,1050001169,0
2019-01-08,10-PT,Thu tiÒn ViÖn phÝ ®ªm 07/01/2019 vµ ngµy 08/01/2019,1111,,0,1002344462
2019-01-08,37-BC/AG,VP UBND tØnh VÜnh Long chuyÓn tiÒn kh¸m søc kháe,1121,,0,5129000
2019-01-08,38-BC/AG,VP UBND tØnh VÜnh Long chuyÓn tiÒn kh¸m søc kháe,1121,,0,55400000
2019-01-08,40-BC/BI,"THu tiÒn t¹m øng VP BN §ç Hoµng Anh, MS: 81318 phiÕu 925.",1121,,0,1000000
2019-01-08,41-BC/BI,"THu tiÒn t¹m øng VP BN Tr­¬ng ThÞ Ngäc H­¬ng, MS: 84204 phiÕu 3138.",1121,,0,1000000
2019-01-08,42-BC/BI,"Thu tiÒn VP BN La Quan C­êng, MS: 52684 phiÕu 972.",1121,,0,1544345
2019-01-08,43-BC/BI,"Thu tiÒn VP BN NguyÔn Gia Huy, MS: 28165 phiÕu 68.",1121,,0,1840000
2019-01-08,44-BC/BI,"Thu tiÒn t¹m øng VP BN §oµn V¨n Thanh, MS: 84856 phiÕu 1007.",1121,,0,4000000
2019-01-08,45-BC/BI,"Thu tiÒn t¹m øng VP BN Ph¹m ThÞ TuyÕt Ng©n, MS: 27699 phiÕu 3105.",1121,,0,7000000
2019-01-08,0001266,DV kh¸m vµ ch÷a bÖnh ngµy 07/01/2019 BN. La Quan C­êng (MS: 52684),5113,,3579345,0
2019-01-08,0001267,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. NguyÔn Ngäc Lan Vy (MS: 85046),5113,,315000,0
2019-01-08,0001268,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. Ph¹m ThÞ H­êng (MS: 69236),5113,,293086,0
2019-01-08,0001269,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. L©m ChÝ Toµn (MS: 85067),5113,,414057,0
2019-01-08,0001270,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. NguyÔn TiÕn §¹t (MS: 46026),5113,,511342,0
2019-01-08,0001271,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. NguyÔn ThÞ Nh¬n (MS: 79570),5113,,15276997,0
2019-01-08,0001272,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. TrÇn Hång Th¶o (MS: 51686),5113,,1772730,0
2019-01-08,0001273,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. L©m ChÝ Toµn (MS: 85067),5113,,290000,0
2019-01-08,0001274,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. Lª ThÞ Thu Hång (MS: 85191),5113,,689628,0
2019-01-08,0001275,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. §Æng TÊn H¶i (MS: 34041),5113,,645765,0
2019-01-08,0001276,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019 BN. NguyÔn Minh TrÝ (MS: 82772),5113,,3322905,0
2019-01-08,0001278,DV kh¸m vµ ch÷a bÖnh ngµy 19/12/2018 BN. NguyÔn Thanh H­¬ng (MS: 72742),5113,,2131107,0
2019-01-08,0001279,DV kh¸m vµ ch÷a bÖnh ngµy 08/01/2019,5113,,1021673880,0
2019-01-09,11-PT,Thu tiÒn ViÖn phÝ ®ªm 08/01/2019 vµ ngµy 09/01/2019,1111,,0,1107827123
2019-01-09,13-PT,Thu tiÒn KSK cña C«ng ty Cæ phÇn D­îc phÈm Imexpharm (20/BBTL-BVXA ngµy 19/12/2018),1111,,0,10944000
2019-01-09,46-BC/BI,"Thu tiÒn VP BN NguyÔn §Æng TuÊn, MS: 80776 phiÕu 4462.",1121,,0,169465
2019-01-09,47-BC/BI,"Thu tiÒn VP BN NguyÔn Täng HiÕu, MS: 83513 phiÕu 3318.",1121,,0,1172000
2019-01-09,48-BC/BI,"Thu tiÒn t¹m øng VP BN Cao Thanh Minh Thoa, MS: 27367 phiÕu 4598.",1121,,0,2000000
2019-01-09,49-BC/BI,"Thu tiÒn t¹m øng VP BN Lª ThÞ Thoa, MS: 85119 phiÕu 165.",1121,,0,3000000
2019-01-09,50-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ Hoa, MS: 37737 phiÕu 4537.",1121,,0,4000000
2019-01-09,51-BC/BI,"Thu tiÒn VP BN §Æng ThÞ Phon, MS: 84788 phiÕu 4634.",1121,,0,1680000
2019-01-09,0001280,DV kh¸m vµ ch÷a bÖnh ngµy 09/01/2019 BN. NguyÔn V¨n S¬n (MS: 83121),5113,,4976201,0
2019-01-09,0001281,DV kh¸m vµ ch÷a bÖnh ngµy 09/01/2019 BN. TrÇn C«ng Kh¶i (MS: 65492),5113,,2526051,0
2019-01-09,0001282,DV kh¸m vµ ch÷a bÖnh ngµy 09/01/2019 BN. TrÞnh Hång ¸nh (MS: 65073),5113,,2635293,0
2019-01-09,0001288,DV kh¸m vµ ch÷a bÖnh ngµy 09/01/2019,5113,,1143712073,0
2019-01-10,14-PT,Thu tiÒn ViÖn phÝ ®ªm 09/01/2019 vµ ngµy 10/01/2019,1111,,0,842437671
2019-01-10,52-BC/AG,"NhËn tiÒn t¹m øng KP KCB 21.150.000.000 ® (LÇn 3 Quý 4/2018_13.300.112.396 ®, Quý 1/2019_7.849.887.604 ®ång) - BHXH tØnh VÜnh Long.",1121,,0,21150000000
2019-01-10,52-BC/BI,"Thu tiÒn VP BN NguyÔn ThÞ Ch©u Minh, MS: 11580 phiÕu 4833.",1121,,0,2100000
2019-01-10,53-BC/BI,"Thu tiÒn t¹m øng VP BN TrÇn D­¬ng Quèc Anh, MS: 70332 phiÕu 3447.",1121,,0,5000000
2019-01-10,0001289,DV kh¸m vµ ch÷a bÖnh ngµy 03-06-10/01/2019 BN. NguyÔn Trung Cang (MS: 83415),5113,,1035000,0
2019-01-10,0001290,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019 BN. D­¬ng Thµnh LuËn (MS: 84857),5113,,294900,0
2019-01-10,0001291,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019 BN. Lª V¨n Träng (MS: 67628),5113,,28670324,0
2019-01-10,0001292,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019 BN. Tr­¬ng ThÞ Ngäc HiÒn (MS: 83003),5113,,5663891,0
2019-01-10,0001293,DV kh¸m vµ ch÷a bÖnh ngµy 03-06-10/01/2019 BN. TrÞnh §¨ng Khoa (MS: 83543),5113,,1035000,0
2019-01-10,0001294,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019 BN. §Æng ThÞ Trung Dung (MS: 5164),5113,,2557386,0
2019-01-10,0001295,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019 BN. Phan NhËt Quang (MS: 85878),5113,,637321,0
2019-01-10,0001296,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019 BN. Ph¹m Anh Phóc (MS: 42582),5113,,2629034,0
2019-01-10,0001300,DV kh¸m vµ ch÷a bÖnh ngµy 10/01/2019,5113,,776387556,0
2019-01-11,15-PT,Thu tiÒn ViÖn phÝ ®ªm 10/01/2019 vµ ngµy 11/01/2019,1111,,0,1066781309
2019-01-11,16-PT,Thu tiÒn KSK (®ît cuèi) theo BBTL H§ sè 18/BBTL-BVXA ngµy 18/12/2018,1111,,0,5792000
2019-01-11,17A-PT,Thu tiÒn KSK (ngoµi H§) cña Ban QLDA §TXD c¸c c«ng tr×nh NN vµ PTNN,1111,,0,3958000
2019-01-11,17B-PT,Thu tiÒn KSK cña BN. NguyÔn Thu KiÒu,1111,,0,2241000
2019-01-11,54-BC/BI,"Thu tiÒn VP BN Phan ThÞ Thu Hång, MS: 47795 phiÕu 274.",1121,,0,942606
2019-01-11,55-BC/BI,"Thu tiÒn VP BN NguyÔn Lª DiÔm Phóc, MS: 85525 phiÕu 341.",1121,,0,1605000
2019-01-11,56-BC/BI,"Thu tiÒn t¹m øng VP BN Phan ThÞ Ngäc H©n, MS: 83703 phiÕu 3467.",1121,,0,2000000
2019-01-11,57-BC/BI,"Thu tiÒn VP BN NguyÔn ThÞ Hoa, MS: 37737 phiÕu 350.",1121,,0,2443483
2019-01-11,58-BC/BI,"Thu tiÒn t¹m øng VP BN Huúnh V¨n S¸ng, MS: 84403 phiÕu 324.",1121,,0,3000000
2019-01-11,59-BC/BI,"Thu tiÒn VP BN NguyÔn Minh H¶i, MS: 41271 phiÕu 1175.",1121,,0,361442
2019-01-11,60-BC/BI,"Thu tiÒn VP BN TrÇn ThÞ Oanh, MS: 14538 phiÕu 1232.",1121,,0,480880
2019-01-11,61-BC/BI,"Thu tiÒn t¹m øng VP BN Hµ NguyÔn §¨ng Kh«i, MS: 19111 phiÕu 535.",1121,,0,500000
2019-01-11,62-BC/BI,"Thu tiÒn t¹m øng VP BN Cao Thanh Minh Thoa, MS: 27367 phiÕu 4898.",1121,,0,1000000
2019-01-11,63-BC/BI,"Thu tiÒn t¹m øng VP BN T« Kú Phong, MS: 85824 phiÕu 1203.",1121,,0,2000000
2019-01-11,0001301,DV kh¸m vµ ch÷a bÖnh ngµy 04-07-11/01/2019 BN. NguyÔn ThÞ Ngäc Trinh (MS: 83843),5113,,945000,0
2019-01-11,0001302,DV kh¸m vµ ch÷a bÖnh ngµy 03-11/01/2019 BN. Lª V¨n B¶y (MS: 83320),5113,,886806,0
2019-01-11,0001303,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019 BN. NguyÔn V¨n Dai (MS: 71675),5113,,1264449,0
2019-01-11,0001304,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019 BN. Bïi ThÞ Mü Trang (MS: 86096),5113,,2304242,0
2019-01-11,0001305,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019 BN. Phan ThÞ HuÖ (MS: 86108),5113,,968798,0
2019-01-11,0001306,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019 BN. Lª Kim Nhanh (MS: 81311),5113,,724193,0
2019-01-11,0001307,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019 BN. Hå Kim Hîi (MS: 11895),5113,,423138,0
2019-01-11,0001308,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019 BN. NguyÔn ThÞ Thanh Th¶o (MS: 42713),5113,,315000,0
2019-01-11,0001311,DV kh¸m vµ ch÷a bÖnh ngµy 11/01/2019,5113,,981210773,0
2019-01-12,18-PT,Thu tiÒn ViÖn phÝ ®ªm 11/01/2019 ®Õn ngµy 12/01/2019,1111,,0,801846684
2019-01-12,64-BC/BI,"Thu tiÒn t¹m øng VP BN Hµ NguyÔn §»ng Kh«i, MS: 19111 phiÕu 384.",1121,,0,500000
2019-01-12,65-BC/BI,"Thu tiÒn VP BN Lª Thôy Thanh V©n, MS: 79970 phiÕu 1541.",1121,,0,626619
2019-01-12,66-BC/BI,"Thu tiÒn VP BN Bïi ThÞ M­êi Mét, MS: 47357 phiÕu 636.",1121,,0,838240
2019-01-12,67-BC/BI,"Thu tiÒn t¹m øng VP BN TrÇn §øc Duy, MS: 39299 phiÕu 1589.",1121,,0,1000000
2019-01-12,68-BC/BI,"Thu tiÒn t¹m øng VP BN Lª V¨n N¨m, MS: 7861 phiÕu 656.",1121,,0,1500000
2019-01-12,69-BC/BI,"Thu tiÒn VP BN Lª Thanh DiÔm, MS: 10780 phiÕu 662.",1121,,0,1923500
2019-01-12,70-BC/BI,"Thu tiÒn t¹m øng VP BN Tr­¬ng ThÞ Mµu, MS: 50315 phiÕu 3816.",1121,,0,6000000
2019-01-12,0001312,DV kh¸m vµ ch÷a bÖnh ngµy 12/01/2019 BN. Lª ThÞ PhiÕn (MS: 22572),5113,,533724,0
2019-01-12,0001313,DV kh¸m vµ ch÷a bÖnh ngµy 05-08-12/01/2019 BN. Vâ Quèc C­êng (MS: 84091),5113,,945000,0
2019-01-12,0001314,DV kh¸m vµ ch÷a bÖnh ngµy 12/01/2019 BN. Vâ §øc Th¾ng (MS: 86350),5113,,1265100,0
2019-01-12,0001315,DV kh¸m vµ ch÷a bÖnh ngµy 12/01/2019 BN. §Æng Thµnh T©n (MS: 69207),5113,,2494300,0
2019-01-12,0001316,DV kh¸m vµ ch÷a bÖnh ngµy 12/01/2019 BN. NguyÔn Kú Thôy (MS: 86342),5113,,1321000,0
2019-01-12,0001317,DV kh¸m vµ ch÷a bÖnh ngµy 12/01/2019 BN. Ph¹m C«ng Dinh (MS: 86457),5113,,825000,0
2019-01-12,0001319,DV kh¸m vµ ch÷a bÖnh ngµy 12/01/2019,5113,,1237843370,0
2019-01-13,71-BC/BI,"Thu tiÒn VP BN Thi Ngäc Dùng, MS: 86378 phiÕu 730.",1121,,0,99994
2019-01-13,72-BC/BI,"Thu tiÒn VP BN Tr­ëng ThÞ M­êi, MS: 86394 phiÕu 3876.",1121,,0,610918
2019-01-13,73-BC/BI,"Thu tiÒn VP BN Hµ NguyÔn C«ng Danh, MS: 49006 phiÕu 3870.",1121,,0,921000
2019-01-13,74-BC/BI,"Thu tiÒn t¹m øng VP BN Hµ NguyÔn §¨ng Kh«i, MS: 19111 phiÕu 4066.",1121,,0,1000000
2019-01-13,75-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn V¨n §«ng, MS: 86540 phiÕu 4084.",1121,,0,1000000
2019-01-13,76-BC/BI,"Thu tiÒn t¹m øng VP BN Tr­¬ng NguyÔn Thiªn ¢n, MS: 85911 phiÕu 4069.",1121,,0,2000000
2019-01-13,0001320,DV kh¸m vµ ch÷a bÖnh ngµy 13/01/2019 BN. NguyÔn ViÖt Minh TuyÒn (MS: 86634),5113,,412857,0
2019-01-13,0001321,DV kh¸m vµ ch÷a bÖnh ngµy 10-13/01/2019 BN. Ng« MÉn §¹t (MS: 78947),5113,,322376,0
