ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-10-01,0003883,"XuÊt tr¶ thuèc H§ 0010896 ngµy 10/09/2018 (Naloxone-hameln 0.4mg/ml Injection - HAMELN GER (1NA008), SL: 717072, HD: 04/2020)",331,,0,200750
2019-10-01,0003884,"XuÊt tr¶ thuèc H§ 0011625 ngµy 14/09/2018 (Naloxone-hameln 0.4mg/ml Injection - HAMELN GER (1NA008), SL: 717072, HD: 04/2020)",331,,0,547500
2019-10-07,11L-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.09/2019 vµo tiÒn l­¬ng CB-CNV khèi qu¶n lý,3344,,0,3612658
2019-10-07,12L-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.09/2019 vµo tiÒn l­¬ng CB-CNV khèi chuyªn m«n,3341,,0,44981151
2019-10-11,13L-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.09/2019 vµo tiÒn l­¬ng CB-CNV khèi qu¶n lý,3344,,0,38937211
2019-10-11,14L-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.09/2019 vµo tiÒn l­¬ng CB-CNV khèi chuyªn m«n,3341,,0,484543527
2019-10-29,86-BN/BI,"Nép thuÕ ®iÖn tö: Nép thuÕ TNCN th¸ng 09/2019, tiÓu môc 1001, ch­¬ng 754, sè tiÒn: 584.954.469®",1121,,584954469,0
2019-10-29,0004109,"XuÊt tr¶ thuèc cña hãa ®¬n 0000683 ngµy 12/03/2019 (EMFOXIM 200, SL: 18002, HD: 01/2022) - C«ng ty Cæ phÇn D­îc Mü phÈm Phï C¸t",331,,0,240000
2019-10-29,0004110,"XuÊt tr¶ thuèc cña hãa ®¬n 0004472 ngµy 24/12/2018 (VÞ tr­êng hoµn, SL: 250617, HD: 25/06/2020) - C«ng ty TNHH §«ng d­îc D©n Lîi",331,,0,62648
2019-10-29,0004111,"XuÊt tr¶ thuèc H§ 0006478 ngµy 05/09/2018, H§ 0006885 ngµy 22/11/2018, H§ 0007016 ngµy 24/12/2018, H§ 0006346 ngµy 02/08/2018 - C«ng ty TNHH Trang ThiÕt bÞ Y tÕ vµ D­îc phÈm Nguyªn Ph¸t",331,,0,637805
2019-10-29,0004112,"XuÊt tr¶ thuèc H§ 0028302 ngµy 08/08/2018 (Restiva, SL: 050518, HD: 23/05/2021, Pravacor 10, SL: 18002, HD: 29/03/2021) - C«ng ty Cæ phÇn Gon Sa",331,,0,66714
2019-10-29,0004113,"XuÊt tr¶ thuèc H§ 0032820 ngµy 06/09/2018 (Cèm hßa tan HEPAGON, SL: 18054, HD: 24/07/2021) - C«ng ty Cæ phÇn Gon Sa",331,,0,94714
2019-10-29,0004114,"XuÊt tr¶ thuèc H§ 0030239 ngµy 22/08/2018 (Cèm hßa tan HEPAGON, SL: 18046, HD: 14/07/2021) - C«ng ty Cæ phÇn Gon Sa",331,,0,36429
2019-10-29,0004115,"XuÊt tr¶ thuèc H§ 0027705 ngµy 06/08/2018 (Cèm hßa tan HEPAGON, SL: 18044, HD: 12/07/2021) - C«ng ty Cæ phÇn Gon Sa",331,,0,32786
2019-10-31,102-KTK,KÕt chuyÓn tiÒn thuÕ GTGT ®Çu vµo ®­îc khÊu trõ th¸ng 10/2019,1331,,588710,0
2019-10-31,103-KTK,KÕt chuyÓn tiÒn thuÕ GTGT ®Çu vµo ®­îc khÊu trõ th¸ng 10/2019 [Hµng xuÊt tr¶],1331,,2210394,0
2019-10-31,0004133,"XuÊt tr¶ thuèc H§ 0001894 ngµy 27/08/2018, H§ 0017871 ngµy 15/07/2019 - C«ng ty TNHH D­îc PhÈm T©n An",331,,0,14000
2019-10-31,0004134,XuÊt tr¶ thuèc H§ 0002801 ngµy 14/09/2018 - C«ng ty TNHH D­îc PhÈm T©n An,331,,0,228000
2019-10-31,0004135,"XuÊt tr¶ thuèc H§ 0000754 ngµy 03/08/2018 (Viticalat, SL: 050618, HD: 10/06/2020) - C«ng ty TNHH D­îc phÈm Minh Ph¸t",331,,0,49048
2019-10-31,0004143,VËt t­ y tÕ b¸n lÎ th¸ng 10/2019,131,,0,588710
2019-11-06,19-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.10/2019 cña CB-NV khèi qu¶n lý,3344,,0,3569810
2019-11-06,20-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.10/2019 cña CB-NV khèi chuyªn m«n,3341,,0,44067277
2019-11-09,0004223,"XuÊt tr¶ thuèc H§ 0033286 ngµy 10/09/2018 (FOGYMA, SL: 060518, HD: 09/05/2020) - C«ng ty Cæ phÇn Gon Sa",331,,0,285714
2019-11-09,0004224,"XuÊt tr¶ thuèc H§ 0028303 ngµy 08/08/2018 (FOGYMA, SL: 010418, HD: 17/04/2020) - C«ng ty Cæ phÇn Gon Sa",331,,0,71429
2019-11-14,24-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.10/2019 vµo tiÒn l­¬ng cña CB-NV khèi qu¶n lý,3344,,0,46728368
2019-11-14,25-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.10/2019 vµo tiÒn l­¬ng cña CB-NV khèi chuyªn m«n,3341,,0,594288238
2019-11-19,0004326,XuÊt tr¶ vËt t­ H§ 0003671 ngµy 13/08/2018 - C«ng ty TNHH S¶n xuÊt - Th­¬ng m¹i - Trang thiÕt bÞ y tÕ Phan Anh,331,,0,54857
2019-11-25,102-BN/BI,"Nép thuÕ ®iÖn tö: Nép thuÕ TNCN th¸ng 10/2019, tiÓu môc 1001, ch­¬ng 754, sè tiÒn: 572.074.547®",1121,,572074547,0
2019-11-30,153-KTK,KÕt chuyÓn tiÒn thuÕ GTGT ®Çu vµo ®­îc khÊu trõ cña th¸ng 11/2019 [Hµng xuÊt tr¶],1331,,412000,0
2019-11-30,154-KTK,KÕt chuyÓn tiÒn thuÕ GTGT ®Çu vµo ®­îc khÊu trõ cña th¸ng 11/2019,1331,,376017,0
2019-11-30,0004474,VËt t­ y tÕ b¸n lÎ th¸ng 11/2019,131,,0,376017
2019-12-06,29-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.11/2019 vµo tiÒn l­¬ng cña CB-NV khèi qu¶n lý,3344,,0,3586598
2019-12-06,30-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.11/2019 vµo tiÒn l­¬ng cña CB-NV khèi chuyªn m«n,3341,,0,43145134
2019-12-11,33-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.11/2019 vµo tiÒn l­¬ng cña CB-NV khèi qu¶n lý,3344,,0,43895695
2019-12-11,34-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.11/2019 vµo tiÒn l­¬ng cña CB-NV khèi chuyªn m«n,3341,,0,538154569
2019-12-26,27-BN/BI,ChuyÓn nép tiÒn thuÕ TNCN th¸ng 11/2019 [Sè tiÒn 688.653.693 ®ång] - Chi côc thuÕ TP.VÜnh Long,1121,,688653693,0
2019-12-27,0004750,"XuÊt tr¶ thuèc H§ 0000500 ngµy 06/12/2019, H§ 0000030 ngµy 18/12/2019 (Cefoxitin Normon 1g, SL: N6ZA1, HD: 30/11/2020) - C«ng ty Cæ phÇn D­îc phÈm Tre Xanh",331,,0,75965914
2019-12-27,0004751,"XuÊt tr¶ thuèc H§ 0092253 ngµy 09/10/2019 (084007 KABIVEN PERIPHERAL INJ 1440ML 1'S, SL: 10NA3833, HD: 07/2020) - C«ng ty Cæ phÇn D­îc LiÖu Trung ¦¬ng 2",331,,0,30952
2019-12-31,120-KTK,Hoµn tr¶ tiÒn thuÕ TNCN n¨m 2019 cho CB-NV BVXA VÜnh Long,3388,,142369524,0
2019-12-31,125-KTK,KÕt chuyÓn tiÒn thuÕ GTGT ®Çu vµo ®­îc khÊu trõ cña th¸ng 12/2019,1331,,75996866,0
2019-12-31,126-KTK,KÕt chuyÓn tiÒn thuÕ GTGT ®Çu vµo ®­îc khÊu trõ cña th¸ng 12/2019,1331,,444452,0
2019-12-31,0004819,VËt t­ y tÕ b¸n lÎ th¸ng 12/2019,131,,0,444452
