ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-02-13,13-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 13/02/2019.,1121,,178277,0
2019-02-14,06-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Sang,1121,,97426,0
2019-02-14,07-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Trung ¦¬ng 2,1121,,35408,0
2019-02-14,08-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Savi,1121,,47013,0
2019-02-14,09-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Pha Nam,1121,,33548,0
2019-02-14,10-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Phan Anh,1121,,44635,0
2019-02-14,11-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Thiªn Ph­¬ng Mai,1121,,11000,0
2019-02-14,14-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 14/02/2019.,1121,,155310,0
2019-02-14,17-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Nam H­ng ViÖt,1121,,11000,0
2019-02-14,23-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,405900,0
2019-02-15,15-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 15/02/2019.,1121,,218110,0
2019-02-15,25-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,396000,0
2019-02-16,16-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 16/02/2019.,1121,,475438,0
2019-02-16,17-BN/AG..,NH Agribank thu phÝ SMS biÕn ®éng tµi kho¶n th¸ng 02/2019,1121,,44000,0
2019-02-16,27-PC,Chi TT tiÒn thuª bao truyÒn h×nh c¸p kú Th¸ng 01/2019 (H§ 0026039 ngµy 01/02/2019),1111,,4257000,0
2019-02-18,15-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ®iÖn lùc VÜnh long,1121,,171302,0
2019-02-18,16-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Nam TiÕn,1121,,29344,0
2019-02-18,17-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 18/02/2019.,1121,,209752,0
2019-02-18,17BN/AG..,NH Agribank thu phÝ SMS biÕn ®éng tµi kho¶n th¸ng 02/2019 TK: 7300201006668,1121,,44000,0
2019-02-18,18-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty An Ph¸t Ph¸t,1121,,37801,0
2019-02-18,19-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ViÖt ID,1121,,16500,0
2019-02-18,20-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty T©m Hîp,1121,,16500,0
2019-02-18,28-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,884400,0
2019-02-19,18-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 19/02/2019.,1121,,162924,0
2019-02-19,33-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,313500,0
2019-02-20,19-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 20/02/2019.,1121,,28032,0
2019-02-20,20-BN/AG..,NH Agribank thu phÝ qu¶n lý tµi kho¶n th¸ng 02/2019,1121,,11000,0
2019-02-20,40-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,363000,0
2019-02-20,41-PC,Chi TT tiÒn c­íc dÞch vô viÔn th«ng th¸ng 01/2019 (theo H§ 1057609 ngµy 20/02/2019) -Trung t©m KD VNPT VÜnh Long,1111,,715000,0
2019-02-21,20-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 21/02/2019.,1121,,136100,0
2019-02-21,44-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,405900,0
2019-02-22,21-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty T©n Mai Thµnh,1121,,16500,0
2019-02-22,21-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 22/02/2019.,1121,,162802,0
2019-02-22,22-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty M­êi Th¸ng Ba,1121,,19709,0
2019-02-22,22-BN/BI,NH thu phÝ qu¶n lý tµi kho¶n th¸ng 01/2019.,1121,,55000,0
2019-02-22,23-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Mª K«ng,1121,,22000,0
2019-02-22,24-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho VPP kh¾c dÊu Sao Mai,1121,,29271,0
2019-02-22,25-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Thiªn B¶o Nguyªn,1121,,11000,0
2019-02-22,27-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Pharmedic,1121,,16500,0
2019-02-22,28-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty VTN,1121,,16500,0
2019-02-22,29-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty KiÕn Nam,1121,,29999,0
2019-02-22,30-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho TT TruyÒn m¸u - HuyÕt häc TP.CÇn Th¬,1121,,151548,0
2019-02-22,31-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ViÖt §øc,1121,,16500,0
2019-02-22,32-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty dÇu khÝ MiÒn Nam,1121,,31675,0
2019-02-22,33-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh Cai LËy,1121,,22000,0
2019-02-22,34-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh B×nh Minh,1121,,22000,0
2019-02-22,35-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh Chî L¸ch,1121,,22000,0
2019-02-22,36-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Globalpharma,1121,,16500,0
2019-02-22,37-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh Vòng Liªm,1121,,22000,0
2019-02-22,38-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Que Hµn CÇn TH¬,1121,,22000,0
2019-02-22,40-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Nam Khang,1121,,115278,0
2019-02-22,41-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ®iÖn lùc VÜnh Long,1121,,28118,0
2019-02-22,42-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ®iÖn lùc VÜnh Long,1121,,128768,0
2019-02-22,46-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,323400,0
2019-02-22,48-PC,"Chi TT tiÒn mua bia phôc vô tiÖc tÊt niªn 2018 (theo H§ 0050764, 0050767 ngµy 15-16/02/2019) - NPP Tû Mai",1111,,30400000,0
2019-02-23,17-KTK,Chi phÝ mùc in T02/2019 (H§ 0001280 ngµy 23/02/2019) - Cty c«ng nghÖ Nam Khang,331,,85206000,0
2019-02-23,23-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 23/02/2019.,1121,,406927,0
2019-02-24,24-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 24/02/2019.,1121,,59160,0
2019-02-25,25-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 25/02/2019.,1121,,253061,0
2019-02-25,49-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,877800,0
2019-02-25,50-PC,Chi TT tiÒn mua hoa t­¬i tiÕp kh¸ch (theo H§ 0051465 ngµy 22/02/2019),1111,,950000,0
2019-02-25,52-PC,"Chi TT tiÒn c­íc ®iÖn tho¹i th¸ng 01/2019 (theo 03 H§ 1773143, 1775337, 1769656 ngµy 01/02/2019) - Chi nh¸nh Viettel VÜnh Long",1111,,4134857,0
2019-02-26,26-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 26/02/2019.,1121,,137011,0
2019-02-26,39-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Vimedimex BD,1121,,1025683,0
2019-02-26,43-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh mang ThÝt,1121,,22000,0
2019-02-26,44-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Cudupha CÇn Th¬,1121,,86895,0
2019-02-26,45-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty C.P.V,1121,,16500,0
2019-02-26,46-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty VÜnh Phóc,1121,,16500,0
2019-02-26,47-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Kh­¬ng Duy,1121,,96714,0
2019-02-26,48-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Sang,1121,,124869,0
2019-02-26,49-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Trung ¦¬ng 2,1121,,84063,0
2019-02-26,50-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸,1121,,1540000,0
2019-02-26,51-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Vimedimex,1121,,328811,0
2019-02-26,53-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Imexpharm,1121,,35367,0
2019-02-26,54-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty Nam TiÕn,1121,,16500,0
2019-02-26,55-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,343200,0
2019-02-26,55-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho Cty d­îc Cöu Long,1121,,22000,0
2019-02-26,56-BN/AG.,NH Agirbank thu phÝ chuyÓn tiÒn cho TËp ®oµn viÔn th«ng Qu©n §éi,1121,,22000,0
2019-02-27,27-BN/BI,NH Thu phÝ thu hé qua m¸y poss ngµy 27/02/2019.,1121,,88915,0
2019-02-27,57-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,330000,0
2019-02-27,58-PC,Chi TT tiÒn mua hoa t­¬i mõng trao quyÕt ®Þnh bæ nhiÖm Tr­ëng phã khoa (theo H§ 0051477 ngµy 27/02/2019) - Hoa t­¬i L©m §øc Nguyªn,1111,,300000,0
2019-02-27,61-PC,"Chi TT tiÒn in logo ¸o tæ chøc sù kiÖn ""Ngµy søc kháe ViÖt Nam"" cña Së y tÕ VÜnh Long (theo H§ 0078511 ngµy 25/02/2019) - C¬ së in NguyÔn TuÊn",1111,,1500000,0
2019-02-28,28-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 28/02/2019.,1121,,302010,0
2019-02-28,41-KTK,Chi phÝ thuª m¸y photo th¸ng 02/2019 theo H§ sè: 18-210219/H§TM ngµy 01/02/2019 (H§ 0004757 ngµy 28/02/2019) - Cty RICOH HCM,331,,2770790,0
2019-02-28,44-KTK,TrÝch 2% KP C«ng §oµn th¸ng 02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3382,,10504840,0
2019-02-28,56-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.02/2019) cña CB-CNV khèi qu¶n lý,3344,,738953307,0
2019-02-28,57-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho BHXH VÜnh Long,1121,,256676,0
2019-02-28,58-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Pha Nam CÇn Th¬,1121,,113036,0
2019-02-28,58-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.02/2019) cña CB-CNV khèi qu¶n lý,3344,,367510782,0
2019-02-28,59-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Pha Nam,1121,,21615,0
2019-02-28,60-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty nhùa y tÕ ViÖt Nam,1121,,88767,0
2019-02-28,60-KTK,TrÝch 17% BHXH T.02/2019 cña CB-CNV khèi qu¶n lý,3383,,82813800,0
2019-02-28,61-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Ngäc ViÖt,1121,,87912,0
2019-02-28,62-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,313500,0
2019-02-28,62-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty AN Long,1121,,66944,0
2019-02-28,62-KTK,TrÝch 3% BHYT T.02/2019 cña CB-CNV khèi qu¶n lý,3384,,14614200,0
2019-02-28,64-PC,"Chi TT tiÒn mua b¸nh kem mõng ngµy ""ThÇy thuèc ViÖt Nam"" (theo H§ 0014464 ngµy 27/02/2019) - B¸nh kem Ngäc Ph¸t",1111,,11900000,0
2019-02-28,64-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Vimediemx,1121,,328811,0
2019-02-28,64-KTK,TrÝch 1% BHTN T.02/2019 cña CB-CNV khèi qu¶n lý,3386,,4871400,0
2019-02-28,65-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ®iÖn lùc VÜnh Long,1121,,166633,0
2019-02-28,66-KTK,TrÝch 0.5% BHTNL§ T.02/2019 cña CB-CNV khèi qu¶n lý,3383,,2436104,0
2019-02-28,67-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Quèc TÕ,1121,,46970,0
2019-02-28,68-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty m¾t kÝnh Hµn ViÖt,1121,,11000,0
2019-03-01,01-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,290400,0
2019-03-01,01-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ViÖt Xanh,1121,,72828,0
2019-03-01,02-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Louis Retail,1121,,16500,0
2019-03-01,03-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty d­îc phÈm An,1121,,24948,0
2019-03-01,08-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Minh Ph¸t,1121,,48075,0
2019-03-01,21-KTK,Chi phÝ dÞch vô viÔn th«ng th¸ng 02/2019  (H§ 0400965 ngµy 01/03/2019) - TËp ®oµn CN-VT Qu©n ®éi,331,,660000,0
2019-03-01,22-KTK,Chi phÝ dÞch vô viÔn th«ng th¸ng 02/2019  (H§ 0401670 ngµy 01/03/2019) - TËp ®oµn CN-VT Qu©n ®éi,331,,660000,0
2019-03-01,23-KTK,Chi phÝ dÞch vô viÔn th«ng th¸ng 02/2019  (H§ 0406063 ngµy 01/03/2019) - TËp ®oµn CN-VT Qu©n ®éi,331,,3176425,0
2019-03-02,09-BN/AG.,NH Agribank thu phÝ biÕn ®éng tµi kho¶n th¸ng 03/2019 TK: 7300201006668,1121,,44000,0
2019-03-04,03-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,887700,0
2019-03-04,04-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Calapharco,1121,,386441,0
2019-03-04,04-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 04/03/2019.,1121,,525034,0
2019-03-05,04-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,382800,0
2019-03-05,05-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 05/03/2019.,1121,,84000,0
2019-03-06,06-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,159720,0
2019-03-06,06-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 06/03/2019.,1121,,227732,0
2019-03-07,07-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 07/03/2019.,1121,,130825,0
2019-03-07,12-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty mª K«ng,1121,,22000,0
2019-03-07,13-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Pharmedic,1121,,24595,0
2019-03-07,15-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,339900,0
2019-03-07,16-PC,"Chi TT tiÒn BG§ ngo¹i giao, tiÕp kh¸ch (theo H§ 0043824 ngµy 07/03/2019) - Nhµ hµng Song Th¶o",1111,,8275000,0
2019-03-07,19-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hoµng §øc,1121,,458894,0
2019-03-08,08-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 08/03/2019.,1121,,62304,0
2019-03-08,10-BN/AG.,NH Agribank thu thÝ chuyÓn tiÒn cho Cty Sang,1121,,59336,0
2019-03-08,11-BN/AG.,NH Agribank thu thÝ chuyÓn tiÒn cho Cty Trung ¦¬ng 2,1121,,83967,0
2019-03-08,17-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,323400,0
2019-03-08,18-BN/AG.,NH Agribank thu thÝ chuyÓn tiÒn cho Cty Que Hµn,1121,,16500,0
2019-03-08,20-BN/AG..,NH Agribank thu thÝ chuyÓn tiÒn cho Cty CPC1,1121,,11000,0
2019-03-08,21-BN/AG.,NH Agribank thu thÝ chuyÓn tiÒn cho Cty cÊp n­íc VÜnh Long,1121,,73146,0
2019-03-09,09-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 09/03/2019.,1121,,359693,0
2019-03-09,21-BN/AG..,NH Agribank thu phÝ biÕn ®éng tµi kho¶n th¸ng 03/2019,1121,,44000,0
2019-03-11,10-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 11/03/2019.,1121,,223030,0
2019-03-11,19-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,858000,0
2019-03-11,20-PC,Chi TT tiÒn thuª bao truyÒn h×nh c¸p th¸ng 02/2019 (theo H§ 0047585 ngµy 01/03/2019) - C«ng ty TruyÒn h×nh Ph­¬ng Nam,1111,,4257000,0
2019-03-12,05-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Phan Anh,1121,,28082,0
2019-03-12,11-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 12/03/2019.,1121,,92196,0
2019-03-12,22--PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,293700,0
2019-03-12,22-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Lôc TØnh,1121,,1104495,0
2019-03-12,24-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Dafuna,1121,,22000,0
2019-03-12,25-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Xuyªn Th¸i B×nh,1121,,141124,0
2019-03-12,26-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh Ch©u Thµnh,1121,,22000,0
2019-03-12,27-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh Chî L¸ch,1121,,22000,0
2019-03-12,28-PC,"Chi TT tiÒn c­íc ®iÖn tho¹i th¸ng 02/2019 (theo 03 H§ 0403509, 0403644, 0398713 ngµy 01/03/2019) - CH. Viettel VÜnh Long",1111,,3880630,0
2019-03-12,28-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Ph­¬ng §«ng,1121,,1580981,0
2019-03-13,12-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 13/03/2019.,1121,,96000,0
2019-03-13,31-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,399300,0
2019-03-14,06-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Thiªn Ph­¬ng Mai,1121,,26711,0
2019-03-14,13-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 14/03/2019.,1121,,80013,0
2019-03-14,14-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Nam Khang,1121,,28917,0
2019-03-14,31-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty h×nh ¶nh s«ng Mª K«ng,1121,,16500,0
2019-03-14,32-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,353100,0
2019-03-14,32-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ViÖt T©n,1121,,16500,0
2019-03-14,33-PC,"Chi TT tiÒn mua t¸ch, b×nh trµ (tiÕp kh¸ch Khu Hµnh ch¸nh)",1111,,834000,0
2019-03-14,33-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty §Æng Khang,1121,,16500,0
2019-03-14,34-PC,"Chi TT tiÒn BG§ ngo¹i giao, tiÕp kh¸ch",1111,,2450000,0
2019-03-14,34-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ®iÖn lùc VÜnh Long,1121,,129027,0
2019-03-14,35-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Viªn Ph¸t,1121,,24848,0
2019-03-14,36-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Louis Retail,1121,,16500,0
2019-03-14,38-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho TËp ®oµn viÔn th«ng Qu©n §éi,1121,,22000,0
2019-03-14,39-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Sang,1121,,89036,0
2019-03-14,40-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Trung ¦¬ng 2,1121,,49745,0
2019-03-14,41-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho BHXH VÜnh Long,1121,,273004,0
2019-03-14,43-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho TT TruyÒn m¸u - HuyÕt häc TP.CÇn Th¬,1121,,150755,0
2019-03-14,44-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty thiÕt bÞ y tÕ Hµ Néi,1121,,71927,0
2019-03-15,07-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty §¹i Tr­êng S¬n,1121,,307765,0
2019-03-15,14-BN/BI,NH thu phÝ thu hé qua mµy poss ngµy 15/03/2019.,1121,,92141,0
2019-03-15,35-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,313500,0
2019-03-15,37-PC,"Chi TT tiÒn BG§ ngo¹i giao, tiÕp kh¸ch",1111,,5161000,0
2019-03-15,37-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Kh¸nh Hßa,1121,,11000,0
2019-03-15,52-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Deltech,1121,,72509,0
2019-03-16,15-BN/BI,NH thu phÝ thu hé qua mµy poss ngµy 16/03/2019.,1121,,3090,0
2019-03-17,16-BN/BI,NH thu phÝ thu hé qua mµy poss ngµy 17/03/2019.,1121,,185901,0
2019-03-17,17-BN/BI,NH thu phÝ qu¶n lý tµi kho¶n th¸ng 02/2019.,1121,,55000,0
2019-03-18,18-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 18/03/2019.,1121,,44776,0
2019-03-18,38-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,1135200,0
2019-03-18,40-PC,"Chi TT tiÒn c­íc Internet, c­íc thuª bao di ®éng 0918071183 th¸ng 02/2019 - Trung t©m kinh doanh VNPT - VÜnh Long",1111,,761408,0
2019-03-18,46-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty ViÖt Xanh,1121,,58765,0
2019-03-18,47-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hoµng ¸nh D­¬ng,1121,,18191,0
2019-03-18,48-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Anh Khoa,1121,,22279,0
2019-03-18,50-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Xuyªn Th¸i B×nh,1121,,141666,0
2019-03-18,51-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi truyÒn thanh Tam B×nh,1121,,22000,0
2019-03-18,53-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty vËt t­ y tÕ Hµ Néi,1121,,22000,0
2019-03-18,54-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Globalpharma,1121,,39065,0
2019-03-18,55-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty H­ng Ph¸t,1121,,16500,0
2019-03-18,56-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty T©m Hîp,1121,,16500,0
2019-03-19,19-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 19/03/2019.,1121,,72564,0
2019-03-19,23-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Lôc TØnh,1121,,132826,0
2019-03-19,41-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,382800,0
2019-03-19,42-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Mü Phó,1121,,345688,0
2019-03-19,49-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hång ThiÖn Mü,1121,,73777,0
2019-03-19,109-BC/AG,NH Agribank hoµn tr¶ tiÒn do thu thõa phÝ,1121,,0,15711
2019-03-20,20-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 20/03/2019.,1121,,85165,0
2019-03-20,45-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,330000,0
2019-03-20,46-PC,Chi TT tiÒn mua hoa t­¬i ViÕng §¸m tang (theo H§ 0091785 ngµy 17/03/2019) - Hoa T­¬i L©m §øc Nguyªn,1111,,500000,0
2019-03-20,56-BN/AG..,NH Agribank thu phÝ qu¶n lý tµi kho¶n th¸ng 03/2019,1121,,11000,0
2019-03-21,21-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 21/03/2019.,1121,,25417,0
2019-03-21,48-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,1111,,280500,0
2019-03-21,57-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty §« Thµnh,1121,,49864,0
2019-03-21,58-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Winterhal Gastronom ViÖt Nam,1121,,16500,0
2019-03-21,59-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty dÇu khÝ MiÒn Nam,1121,,31058,0
2019-03-21,60-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Sago Biomed,1121,,150047,0
2019-03-21,61-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Imexpharm,1121,,22000,0
2019-03-21,62-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hoµng §øc,1121,,53061,0
2019-03-21,63-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Pymepharco,1121,,145976,0
2019-03-21,64-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty y tÕ TP.HCM,1121,,72443,0
