ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-03,03.4-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (BN: TrÇn D­¬ng Quèc Anh, MS: 70332) - K.UB",6211,,0,882000
2019-01-03,03-NT,"NhËp thuèc (nhËp bï thuèc kho tæng BV Xuyªn ¸ VÜnh Long, Bill 636486) - BV Xuyªn ¸ VÜnh Long",711,,7449230,0
2019-01-03,04-NT,"NhËp thuèc (H§ 0014880 ngµy 02/01/2019, Bill 636764) - Cty B¸ch Khang",331,,91199808,0
2019-01-03,05-NT,"NhËp thuèc (H§ 0002876 ngµy 02/01/2019, Bill 637208) - Cty An Khang",331,,17500000,0
2019-01-03,06-NT,"NhËp thuèc (H§ 0027782 ngµy 02/01/2019, Bill 637896) - Cty Vimedimex",331,,18110996,0
2019-01-03,07-NT,"NhËp thuèc (H§ 0073342 ngµy 02/01/2019, Bill 639578) - Cty Pha Nam",331,,31780000,0
2019-01-03,09-VT,"NhËp vËt t­ (H§ 0000350 ngµy 07/01/2019, Bill 635561, BN: Huúnh ThÞ ót, MS: 71765) - Cty ViÖt T­êng",331,,28400000,0
2019-01-03,10-VT,"NhËp vËt t­ (H§ 0000348 ngµy 07/01/2019, Bill 635722, BN: Mai ThÞ Hång Xim, MS: 80419) - Cty ViÖt T­êng",331,,28400000,0
2019-01-03,11-VT,"NhËp vËt t­ (H§ 0000349 ngµy 07/01/2019, Bill 635765, BN: NguyÔn ThÞ Phông, MS: 78909) - Cty ViÖt T­êng",331,,23460000,0
2019-01-03,12-VT,"NhËp vËt t­ (H§ 0000373 ngµy 03/01/2019, lÇn 1 Bill 638809, BN NguyÔn Méng Thu, MS: 82563) - Cty §¹i Tr­êng S¬n",331,,12000000,0
2019-01-03,12-VT.,"NhËp vËt t­ (H§ 0000374 ngµy 03/01/2019, lÇn 2 Bill 638809, BN NguyÔn Méng Thu, MS: 82563) - Cty §¹i Tr­êng S¬n",331,,24000000,0
2019-01-03,12-VT..,"NhËp vËt t­ (H§ 0000378 ngµy 03/01/2019, lÇn 3 Bill 638809, BN NguyÔn Méng Thu, MS: 82563) - Cty §¹i Tr­êng S¬n",331,,1600000,0
2019-01-03,13-VT,"NhËp vËt t­ (H§ 0000352 ngµy 07/01/2019, Bill 639264, BN: Lý Kim Anh, MS: 639264) - Cty ViÖt T­êng",331,,16100000,0
2019-01-03,14-VT,"NhËp vËt t­ (H§ 0000351 ngµy 07/01/2019, Bill 639284, BN: Ph¹m Thïy Trang, MS: 23051) - Cty ViÖt T­êng",331,,48060000,0
2019-01-03,15-VT,"NhËp vËt t­ (H§ 0000963 ngµy 02/01/2019, Bill 639522) - Cty Viªn Ph¸t",331,,15067500,0
2019-01-04,01-VX,"NhËp v¾c xin (H§ 0044098 ngµy 03/01/2019, Bill 640818) - Cty d­îc Sµi Gßn",331,,18942000,0
2019-01-04,02-VX,"NhËp v¾c xin (H§ 0098553 ngµy 03/01/2019, Bill 642692) - Cty Kh­¬ng Duy",331,,16599996,0
2019-01-04,04.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1388,,0,4410000
2019-01-04,04.6-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1388,,0,882000
2019-01-04,04.1-NM,"Mua 10 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (lÇn 3 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,8820000,0
2019-01-04,04.2-NM,"Mua 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (lÇn 3 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,2646000,0
2019-01-04,04.3-NM,"Mua 01 ®¬n vÞ Khèi tiÓu cÇu g¹n t¸ch 250ml (AmiCORE NAT), Nhãm O (lÇn 2 H§ 0002002 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,3888000,0
2019-01-04,04.1-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (BN: Ng« ThÞ XuyÕn, MS: 61020) - K.UB",6211,,0,1764000
2019-01-04,04.2-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (BN: TrÇn D­¬ng Quèc Anh, MS: 70332) - K.UB",6211,,0,882000
2019-01-04,04.3-XM,"XuÊt dïng 01 Khèi tiÓu cÇu g¹n t¸ch 250ml (AmiCORE NAT), nhãm O (BN: NguyÔn ThÞ G¸i, MS: 83013) - K.NTQ",6211,,0,3888000
2019-01-04,04.4-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (BN: Ng« Kim Loan, MS: 72970) - K.PM",6211,,0,1764000
2019-01-04,08-NT,"NhËp thuèc (H§ 0101937 ngµy 03/01/2019, Bill 643173) - Cty Sang",331,,40224240,0
2019-01-04,09-NT,"NhËp thuèc (H§ 0256233 ngµy 03/01/2019, Bill 643187) - Cty Trung ¦¬ng 2",331,,32038775,0
2019-01-04,10-NT,"NhËp thuèc (H§ 0929374 ngµy 03/01/2019, Bill 643191) - Cty Vimedimex BD",331,,12674970,0
2019-01-04,11-NT,"NhËp thuèc (H§ 0103216 ngµy 03/01/2019, Bill 643299) - Cty Sang",331,,9463750,0
2019-01-04,12-NT,"NhËp thuèc (H§ 0102994 ngµy 03/01/2019, Bill 643306) - Cty Sang",331,,6465882,0
2019-01-04,13-NT,"NhËp thuèc (H§ 0105119 ngµy 03/01/2019, Bill 643330) - Cty Sang",331,,109481457,0
2019-01-04,14-NT,"NhËp thuèc (H§ 0105101 ngµy 03/01/2019, Bill 643348) - Cty Sang",331,,17056032,0
2019-01-04,15-NT,"NhËp thuèc (H§ 0256235 ngµy 03/01/2019, Bill 643355) - Cty Trung ¦¬ng 2",331,,151749599,0
2019-01-04,16-NT,"NhËp thuèc (H§ 0027960 ngµy 03/01/2019, Bill 643419) - Cty Sang",331,,864589,0
2019-01-04,17-NT,"NhËp thuèc (H§ 0256242 ngµy 03/01/2019, Bill 643431) - Cty Trung ¦¬ng 2",331,,69907199,0
2019-01-04,18-NT,"NhËp thuèc (H§ 0250354 ngµy 03/01/2019, Bill 643447) - Cty Trung ¦¬ng 2",331,,72457499,0
2019-01-04,19-NT,"NhËp thuèc (H§ 0938453 ngµy 03/01/2019, Bill 643728) - Cty Vimedimex BD",331,,83639871,0
2019-01-04,19-KTK,XuÊt vËt t­ BV Xuyªn ¸ Cñ Chi m­în (Bill 0643609 ngµy 04/01/2019) - BV Xuyªn ¸ VÜnh Long,3388,,0,9409799
2019-01-04,20-NT,"NhËp thuèc (H§ 0937463 ngµy 03/01/2019, Bill 643738) - Cty Vimedimex BD",331,,13476551,0
2019-01-04,20-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 644371 ngµy 04/01/2019) - BV Xuyªn ¸ VÜnh Long,3388,,0,1995059
2019-01-04,21-NT,"NhËp thuèc (H§ 0936609 ngµy 03/01/2019, Bill 643760) - Cty Vimedimex BD",331,,1493312,0
2019-01-04,22-NT,"NhËp thuèc (H§ 0936607 ngµy 03/01/2019, Bill 643769) - Cty Vimedimex BD",331,,46719792,0
2019-01-04,23-NT,"NhËp thuèc (H§ 0936606 ngµy 03/01/2019, Bill 643776) - Cty Vimedimex BD",331,,66912300,0
2019-01-04,24-NT,"NhËp thuèc (H§ 0936604 ngµy 03/01/2019, Bill 643783) - Cty Vimedimex BD",331,,525597660,0
2019-01-04,25-NT,"NhËp thuèc (H§ 0937884 ngµy 03/01/2019, Bill 643790) - Cty Vimedimex BD",331,,16074975,0
2019-01-04,26-NT,"NhËp thuèc (H§ 0937883 ngµy 03/01/2019, Bill 643797) - Cty Vimedimex BD",331,,484197,0
2019-01-04,27-NT,"NhËp thuèc (H§ 0007689 ngµy 03/01/2019, Bill 643805) - Cty OPC",331,,4935000,0
2019-01-04,28-NT,"NhËp thuèc (H§ 0007708 ngµy 03/01/2019, Bill 643823) - Cty OPC",331,,3024000,0
2019-01-04,29-NT,"NhËp thuèc (H§ 0027802 ngµy 03/01/2019, Bill 643840) - Cty Vimedimex",331,,58931859,0
2019-01-04,30-NT,"NhËp thuèc (H§ 0020181 ngµy 02/01/2019, Bill 643851) - Cty Pha Nam CÇn Th¬",331,,49160118,0
2019-01-04,31-NT,"NhËp thuèc (H§ 0098576 ngµy 03/01/2019, Bill 643867) - Cty Kh­¬ng Duy",331,,144052474,0
2019-01-04,32-NT,"NhËp thuèc (H§ 0098575 ngµy 03/01/2019, Bill 643873) - Cty Kh­¬ng Duy",331,,53459992,0
2019-01-04,33-NT,"NhËp thuèc (H§ 0005640 ngµy 03/01/2019, Bill 643883) - Cty Ph­¬ng Nghi",331,,180600000,0
2019-01-04,34-NT,"NhËp thuèc (H§ 0008900 ngµy 02/01/2019, Bill 643897) - Cty Anh Mü",331,,147168000,0
2019-01-04,35-NT,"NhËp thuèc (H§ 0007041 ngµy 02/01/2019, Bill 643903) - Cty Nguyªn Ph¸t",331,,23584003,0
2019-01-04,36-NT,"NhËp thuèc (H§ 0007032 ngµy 28/12/2018, Bill 643908) - Cty Nguyªn Ph¸t",331,,5987201,0
2019-01-04,37-KTK,XuÊt tr¶ 01 c¸i thñy tinh thÓ (Bill 641991 ngµy 04/01/2019) - Cty T©m Hîp,331,,0,2980000
2019-01-04,37-NT,"NhËp thuèc (H§ 0000692 ngµy 25/12/2018, Bill 643911) - Cty Phóc Nh©n T©m",331,,42239938,0
2019-01-04,38-NT,"NhËp thuèc (H§ 0051110 ngµy 03/01/2019, Bill 643958) - Cty Gon Sa",331,,220751524,0
2019-01-04,39-NT,"NhËp thuèc (H§ 0051106 ngµy 03/01/2019, Bill 643978) - Cty Gon Sa",331,,338591651,0
2019-01-04,40-NT,"NhËp thuèc (H§ 0051104 ngµy 03/01/2019, Bill 643999) - Cty Gon Sa",331,,6479978,0
2019-01-04,41-NT,"NhËp thuèc (H§ 0000364 ngµy 03/01/2019, Bill 644005) - Cty §¹i Tr­êng S¬n",331,,84932100,0
2019-01-04,42-NT,"NhËp thuèc (H§ 0012744 ngµy 02/01/2019, Bill 644043) - Cty Agimexpharm",331,,15126609,0
2019-01-04,43-NT,"NhËp thuèc (H§ 0012745 ngµy 02/01/2019, Bill 644086) - Cty Agimexpharm",331,,44170035,0
2019-01-04,44-NT,"NhËp thuèc (H§ 0021246 ngµy 03/01/2019, Bill 644103) - Cty §øc Anh",331,,118440000,0
2019-01-04,45-NT,"NhËp thuèc (H§ 0000020 ngµy 04/01/2019, Bill 644187) - Cty Mü Phó",331,,13368320,0
2019-01-04,46-NT,"NhËp thuèc (H§ 0040727 ngµy 03/01/2019, Bill 644200) - Cty CPC1",331,,1500000,0
2019-01-04,47-NT,"NhËp thuèc (H§ 0000046 ngµy 03/01/2019, Bill 644251) - Cty Tre Xanh",331,,61769000,0
2019-01-04,48-NT,"NhËp thuèc (H§ 0003314 ngµy 03/01/2019, Bill 644270) - Cty y tÕ TP.HCM",331,,82025974,0
2019-01-04,49-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 644355) - BV Xuyªn ¸ Cñ Chi",3388,,237471898,0
2019-01-05,05.1-NM,"Mua 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (lÇn 4 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,4410000,0
2019-01-05,05.2-NM,"Mua 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (lÇn 4 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,2646000,0
2019-01-05,05.3-NM,"Mua 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A (lÇn 4 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,4410000,0
2019-01-05,05.1-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B (BN: L­¬ng ThÞ Vò, MS: 14379) - K.NTM",6211,,0,882000
2019-01-05,05.2-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (BN: Lª ThÞ £n, MS: 82897) - K.LMNT",6211,,0,1764000
2019-01-05,05.3-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (BN: NguyÔn ThÞ G¸i, MS: 83013) - K.NTQ",6211,,0,882000
2019-01-05,05.4-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B (BN: Hång ThÞ Son, MS: 3500) - K.UB",6211,,0,1764000
2019-01-05,16-VT,"NhËp vËt t­ (H§ 0001706 ngµy 24/12/2018, Bill 645415) - Cty Veetex",331,,5000000,0
2019-01-05,17-VT,"NhËp vËt t­ (H§ 0003375 ngµy 04/01/2019, Bill 645484) - Cty Hµo Nam",331,,12290000,0
2019-01-05,18-VT,"NhËp vËt t­ (H§ 0003374 ngµy 04/01/2019, Bill 645522) - Cty Hµo Nam",331,,4455000,0
2019-01-05,19-VT,"NhËp vËt t­ (H§ 0000356 ngµy 07/01/2019, Bill 645683, BN: M¹c ThÞ CÈm V©n, MS: 68429) - Cty ViÖt T­êng",331,,28800000,0
2019-01-05,20-VT,"NhËp vËt t­ (H§ 0000354 ngµy 07/01/2019, Bill 645703, BN: Vâ ThÞ Kim C­¬ng, MS: 78991) - Cty ViÖt T­êng",331,,28800000,0
2019-01-05,21-VT,"NhËp vËt t­ (H§ 0000353 ngµy 07/01/2019, Bill 645764, BN: NguyÔn ThÞ BÐ N¨m, MS: 78693) - Cty ViÖt T­êng",331,,30820000,0
2019-01-05,22-VT,"NhËp vËt t­ (H§ 0000355 ngµy 07/01/2019, Bill 645832, BN: Ng« Kim Loan, MS: 72970) - Cty ViÖt T­êng",331,,55420000,0
2019-01-05,23-VT,"NhËp vËt t­ (H§ 0000409 ngµy 05/01/2019, Bill 647891, BN: NguyÔn ThÞ Vui, MS: 83312) - Cty §¹i Tr­êng S¬n",331,,13600000,0
2019-01-05,24-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 648247) - BV Xuyªn ¸ Cñ Chi",3388,,8825000,0
2019-01-05,25-VT,"NhËp vËt t­ (H§ 0003189 ngµy 15/03/2019, Bill 648360, BN: Lª V¨n Hoa, MS: 82620) - Cty Kim Hßa Ph¸t",331,,4500000,0
2019-01-05,26-VT,"NhËp vËt t­ (H§ 0008678 ngµy 07/01/2019, lÇn 1 Bill 648425, BN: Lª V¨n Hoa, MS: 82620) - Cty Phóc TÝn",331,,7900000,0
2019-01-05,26-VT.,"NhËp vËt t­ (H§ 0008679 ngµy 07/01/2019, lÇn 2 Bill 648425, BN: Lª V¨n Hoa, MS: 82620) - Cty Phóc TÝn",331,,42000000,0
2019-01-05,50-NT,"NhËp thuèc (H§ 0008394 ngµy 03/01/2018, Bill 647906) - Cty Calapharco",331,,24477620,0
2019-01-05,51-NT,"NhËp thuèc (H§ 0008396 ngµy 03/01/2018, Bill 647919) - Cty Calapharco",331,,14893200,0
2019-01-05,52-NT,"NhËp thuèc (H§ 0008395 ngµy 03/01/2018, Bill 647985) - Cty Calapharco",331,,119281974,0
2019-01-05,53-NT,"NhËp thuèc (H§ 0002121 ngµy 04/01/2019, Bill 648032) - Cty Thiªn B¶o Nguyªn",331,,19199943,0
2019-01-06,06.5-XM,"XuÊt dïng 06 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1388,,0,5292000
2019-01-06,06.1-NM,"Mua 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (lÇn 5 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",331,,2646000,0
2019-01-06,06.1-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B (BN: TrÇn ThÞ N­¬ng, MS: 84141) - K.LMNT",6211,,0,882000
2019-01-06,06.2-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (BN: Lª ThÞ £n, MS: 82897) - K.LMNT",6211,,0,1764000
2019-01-06,06.3-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B (BN: Lª ViÖt Thu, MS: 84433) - K.CC=>PM",6211,,0,1764000
2019-01-06,06.4-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B (BN: NguyÔn V¨n Lín, MS: 8819) - K.CC",6211,,0,1764000
2019-01-07,03-VX,"NhËp v¾c xin (H§ 0099081 ngµy 04/01/2019, Bill 655117) - Cty Kh­¬ng Duy",331,,33199992,0
2019-01-07,07.1-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (BN: Lª ThÞ HiÒn, MS: 80729) - K.PM",6211,,0,1764000
2019-01-07,27-VT,"NhËp vËt t­ (H§ 0000357 ngµy 07/01/2019, Bill 656597, BN: Lª ThÞ LiÒm, MS: 80729) - Cty ViÖt T­êng",331,,55420000,0
2019-01-07,28-VT,"NhËp vËt t­ (H§ 0000358 ngµy 07/01/2019, Bill 656611, BN: §Æng ThÞ Rít, MS: 80230) - Cty ViÖt T­êng",331,,28800000,0
2019-01-07,29-VT,"NhËp vËt t­ (H§ 0008074 ngµy 04/01/2019, Bill 656776) - Cty TuÖ H¶i",331,,47607470,0
2019-01-07,30-VT,"NhËp vËt t­ (H§ 0000005 ngµy 05/01/2019, Bill 656782) - Cty Hoµng Dung",331,,30975000,0
2019-01-07,31-VT,"NhËp vËt t­ (H§ 0072201 ngµy 05/01/2019, Bill 656802) - Cty Mega Lifesciences VN",331,,14007262,0
2019-01-07,32-VT,"NhËp vËt t­ (H§ 0000928 ngµy 28/12/2018, Bill 656814) - Cty Thiªn ViÖt",331,,63899991,0
2019-01-07,54-NT,"NhËp thuèc (H§ 0001268 ngµy 05/01/2019, Bill 654614) - Cty An Long",331,,101429999,0
2019-01-07,55-NT,"NhËp thuèc (H§ 0128389 ngµy 03/01/2019, Bill 654630) - Cty B×nh §Þnh",331,,41469813,0
2019-01-07,56-NT,"NhËp thuèc (H§ 0000456 ngµy 05/01/2019, Bill 654652) - Cty Minh Ph¸t",331,,28679976,0
2019-01-07,57-NT,"NhËp thuèc (H§ 0942673 ngµy 05/01/2019, Bill 654767) - Cty Vimedimex BD",331,,15767976,0
2019-01-07,58-NT,"NhËp thuèc (H§ 0004258 ngµy 04/01/2019, Bill 654984) - Cty d­îc Sµi Gßn",331,,3385778,0
2019-01-07,59-NT,"NhËp thuèc (H§ 0056812 ngµy 03/01/2019, Bill 655029) - Cty Qu¶ng B×nh",331,,210000,0
2019-01-07,60-NT,"NhËp thuèc (H§ 0929386 ngµy 05/01/2019, Bill 655041) - Cty Vimedimex BD",331,,4799970,0
2019-01-07,61-NT,"NhËp thuèc (H§ 0942675 ngµy 05/01/2019, Bill 655045) - Cty Vimedimex BD",331,,16200003,0
2019-01-07,62-NT,"NhËp thuèc (H§ 0942666 ngµy 05/01/2019, Bill 655056) - Cty Vimedimex BD",331,,16047045,0
2019-01-07,63-NT,"NhËp thuèc (H§ 0028008 ngµy 04/01/2019, Bill 655135) - Cty Sang",331,,2016000,0
2019-01-07,64-NT,"NhËp thuèc (H§ 0028005 ngµy 04/01/2019, Bill 655139) - Cty Sang",331,,4032000,0
2019-01-07,67-NT,"NhËp thuèc (H§ 0002726 ngµy 02/01/2019, Bill 658613) - Cty Nam Khang",331,,7999950,0
2019-01-08,08.4-XM,"XuÊt dïng 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1388,,0,2646000
2019-01-08,08.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1388,,0,4410000
