ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-02,03-VT,"NhËp 19 c¸i thñy tinh thÓ (lÇn 1 H§ 0007102 ngµy 30/01/2019, lÇn 1 Bill 631539) - Cty T©m Hîp",1522,,0,56620000
2019-01-02,03-VT.,NhËp 01 c¸i thñy tinh thÓ (lÇn 2 Bill 631539 ngµy 02/01/2019) - Cty T©m Hîp,1522,,0,2980000
2019-01-02,04-VT,"NhËp vËt t­ (H§ 0002550 ngµy 31/12/2018, Bill 631690, BN: Lª V¨n Hoa, MS: 82620) - Cty Kim Hßa Ph¸t",1522,,0,2250000
2019-01-02,05-VT,"NhËp vËt t­ (H§ 00001276 ngµy 31/12/2018, Bill 631759, BN: Lª V¨n Hoa, MS: 82620) - Cty Xu©n Vy",1522,,0,29200000
2019-01-02,06-VT,"NhËp vËt t­ (H§ 0008578 ngµy 31/12/2018, Bill 631789, BN: Lª V¨n Hoa, MS: 82620) - Cty Phóc TÝn",1522,,0,7900000
2019-01-02,07-VT,"NhËp vËt t­ (H§ 0014901 ngµy 26/12/2018, Bill 631976) - Cty Phan Anh",1522,,0,130001
2019-01-02,07-CCDC,NhËp CCDC c¸c lo¹i (H§ 0077143 ngµy 02/01/2019) - Cöa hµng MIMI,1531,,0,20280000
2019-01-02,08-VT,"NhËp vËt t­ (H§ 0011289 ngµy 29/12/2018, Bill 632469) - Cty Y Ph­¬ng",1522,,0,5896800
2019-01-02,56-KTK,Chi phÝ hÖ thèng thiÕt bÞ T01/2019 (H§ 0014579 ngµy 02/01/2019) - Cty Que Hµn,6212,,0,11000000
2019-01-03,02-NT,"NhËp thuèc (H§ 0008089 ngµy 02/01/2019, Bill 636468) - Cty T©n An",1521,,0,7142100
2019-01-03,04-NT,"NhËp thuèc (H§ 0014880 ngµy 02/01/2019, Bill 636764) - Cty B¸ch Khang",1521,,0,91199808
2019-01-03,04-KTK,Chi phÝ x¨ng dÇu T01/2019 tõ ngµy 01/01 ®Õn ngµy 03/01/2019 (H§ 0012500 ngµy 03/01/2019) - Cty Mª K«ng,6277,,0,4395500
2019-01-03,05-NT,"NhËp thuèc (H§ 0002876 ngµy 02/01/2019, Bill 637208) - Cty An Khang",1521,,0,17500000
2019-01-03,06-NT,"NhËp thuèc (H§ 0027782 ngµy 02/01/2019, Bill 637896) - Cty Vimedimex",1521,,0,18110996
2019-01-03,07-NT,"NhËp thuèc (H§ 0073342 ngµy 02/01/2019, Bill 639578) - Cty Pha Nam",1521,,0,31780000
2019-01-03,09-VT,"NhËp vËt t­ (H§ 0000350 ngµy 07/01/2019, Bill 635561, BN: Huúnh ThÞ ót, MS: 71765) - Cty ViÖt T­êng",1522,,0,28400000
2019-01-03,10-VT,"NhËp vËt t­ (H§ 0000348 ngµy 07/01/2019, Bill 635722, BN: Mai ThÞ Hång Xim, MS: 80419) - Cty ViÖt T­êng",1522,,0,28400000
2019-01-03,11-VT,"NhËp vËt t­ (H§ 0000349 ngµy 07/01/2019, Bill 635765, BN: NguyÔn ThÞ Phông, MS: 78909) - Cty ViÖt T­êng",1522,,0,23460000
2019-01-03,12-VT,"NhËp vËt t­ (H§ 0000373 ngµy 03/01/2019, lÇn 1 Bill 638809, BN NguyÔn Méng Thu, MS: 82563) - Cty §¹i Tr­êng S¬n",1522,,0,12000000
2019-01-03,12-VT.,"NhËp vËt t­ (H§ 0000374 ngµy 03/01/2019, lÇn 2 Bill 638809, BN NguyÔn Méng Thu, MS: 82563) - Cty §¹i Tr­êng S¬n",1522,,0,24000000
2019-01-03,12-VT..,"NhËp vËt t­ (H§ 0000378 ngµy 03/01/2019, lÇn 3 Bill 638809, BN NguyÔn Méng Thu, MS: 82563) - Cty §¹i Tr­êng S¬n",1522,,0,1600000
2019-01-03,13-VT,"NhËp vËt t­ (H§ 0000352 ngµy 07/01/2019, Bill 639264, BN: Lý Kim Anh, MS: 639264) - Cty ViÖt T­êng",1522,,0,16100000
2019-01-03,14-VT,"NhËp vËt t­ (H§ 0000351 ngµy 07/01/2019, Bill 639284, BN: Ph¹m Thïy Trang, MS: 23051) - Cty ViÖt T­êng",1522,,0,48060000
2019-01-03,15-VT,"NhËp vËt t­ (H§ 0000963 ngµy 02/01/2019, Bill 639522) - Cty Viªn Ph¸t",1522,,0,15067500
2019-01-04,01-VX,"NhËp v¾c xin (H§ 0044098 ngµy 03/01/2019, Bill 640818) - Cty d­îc Sµi Gßn",1521,,0,18942000
2019-01-04,02-VX,"NhËp v¾c xin (H§ 0098553 ngµy 03/01/2019, Bill 642692) - Cty Kh­¬ng Duy",1521,,0,16599996
2019-01-04,04.1-NM,"Mua 10 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (lÇn 3 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,8820000
2019-01-04,04.2-NM,"Mua 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (lÇn 3 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,2646000
2019-01-04,04.3-NM,"Mua 01 ®¬n vÞ Khèi tiÓu cÇu g¹n t¸ch 250ml (AmiCORE NAT), Nhãm O (lÇn 2 H§ 0002002 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,3888000
2019-01-04,04-CCDC,NhËp CCDC c¸c lo¹i theo H§ sè: H§ 25062018 ngµy 25/06/2018 (H§ 0004357 ngµy 04/01/2019) - Cty T©n Mai Thµnh,1531,,0,10143000
2019-01-04,05-CCDC,NhËp CCDC c¸c lo¹i theo H§ sè: H§ 15092018 ngµy 15/09/2018 (H§ 0004356 ngµy 04/01/2019) - Cty T©n Mai Thµnh,1531,,0,18154500
2019-01-04,08-NT,"NhËp thuèc (H§ 0101937 ngµy 03/01/2019, Bill 643173) - Cty Sang",1521,,0,40224240
2019-01-04,09-NT,"NhËp thuèc (H§ 0256233 ngµy 03/01/2019, Bill 643187) - Cty Trung ¦¬ng 2",1521,,0,32038775
2019-01-04,10-NT,"NhËp thuèc (H§ 0929374 ngµy 03/01/2019, Bill 643191) - Cty Vimedimex BD",1521,,0,12674970
2019-01-04,11-NT,"NhËp thuèc (H§ 0103216 ngµy 03/01/2019, Bill 643299) - Cty Sang",1521,,0,9463750
2019-01-04,12-NT,"NhËp thuèc (H§ 0102994 ngµy 03/01/2019, Bill 643306) - Cty Sang",1521,,0,6465882
2019-01-04,13-NT,"NhËp thuèc (H§ 0105119 ngµy 03/01/2019, Bill 643330) - Cty Sang",1521,,0,109481457
2019-01-04,13-KTK,"Chi phÝ duy tr× cung cÊp gi¶i ph¸p vµ phÇn mÒm ""BÖnh viÖn th«ng minh"" quý 01/2019 theo H§ sè: 2508H§KT/BVXA-HIS (H§ 0000963 ngµy 04/01/2019) - Cty y tÕ Th«ng Minh",6427,,0,210000000
2019-01-04,14-NT,"NhËp thuèc (H§ 0105101 ngµy 03/01/2019, Bill 643348) - Cty Sang",1521,,0,17056032
2019-01-04,15-NT,"NhËp thuèc (H§ 0256235 ngµy 03/01/2019, Bill 643355) - Cty Trung ¦¬ng 2",1521,,0,151749599
2019-01-04,16-NT,"NhËp thuèc (H§ 0027960 ngµy 03/01/2019, Bill 643419) - Cty Sang",1521,,0,864589
2019-01-04,17-NT,"NhËp thuèc (H§ 0256242 ngµy 03/01/2019, Bill 643431) - Cty Trung ¦¬ng 2",1521,,0,69907199
2019-01-04,18-NT,"NhËp thuèc (H§ 0250354 ngµy 03/01/2019, Bill 643447) - Cty Trung ¦¬ng 2",1521,,0,72457499
2019-01-04,19-NT,"NhËp thuèc (H§ 0938453 ngµy 03/01/2019, Bill 643728) - Cty Vimedimex BD",1521,,0,83639871
2019-01-04,20-NT,"NhËp thuèc (H§ 0937463 ngµy 03/01/2019, Bill 643738) - Cty Vimedimex BD",1521,,0,13476551
2019-01-04,21-NT,"NhËp thuèc (H§ 0936609 ngµy 03/01/2019, Bill 643760) - Cty Vimedimex BD",1521,,0,1493312
2019-01-04,22-NT,"NhËp thuèc (H§ 0936607 ngµy 03/01/2019, Bill 643769) - Cty Vimedimex BD",1521,,0,46719792
2019-01-04,23-NT,"NhËp thuèc (H§ 0936606 ngµy 03/01/2019, Bill 643776) - Cty Vimedimex BD",1521,,0,66912300
2019-01-04,24-NT,"NhËp thuèc (H§ 0936604 ngµy 03/01/2019, Bill 643783) - Cty Vimedimex BD",1521,,0,525597660
2019-01-04,25-NT,"NhËp thuèc (H§ 0937884 ngµy 03/01/2019, Bill 643790) - Cty Vimedimex BD",1521,,0,16074975
2019-01-04,26-NT,"NhËp thuèc (H§ 0937883 ngµy 03/01/2019, Bill 643797) - Cty Vimedimex BD",1521,,0,484197
2019-01-04,27-NT,"NhËp thuèc (H§ 0007689 ngµy 03/01/2019, Bill 643805) - Cty OPC",1521,,0,4935000
2019-01-04,28-NT,"NhËp thuèc (H§ 0007708 ngµy 03/01/2019, Bill 643823) - Cty OPC",1521,,0,3024000
2019-01-04,29-NT,"NhËp thuèc (H§ 0027802 ngµy 03/01/2019, Bill 643840) - Cty Vimedimex",1521,,0,58931859
2019-01-04,30-NT,"NhËp thuèc (H§ 0020181 ngµy 02/01/2019, Bill 643851) - Cty Pha Nam CÇn Th¬",1521,,0,49160118
2019-01-04,31-NT,"NhËp thuèc (H§ 0098576 ngµy 03/01/2019, Bill 643867) - Cty Kh­¬ng Duy",1521,,0,144052474
2019-01-04,32-NT,"NhËp thuèc (H§ 0098575 ngµy 03/01/2019, Bill 643873) - Cty Kh­¬ng Duy",1521,,0,53459992
2019-01-04,33-NT,"NhËp thuèc (H§ 0005640 ngµy 03/01/2019, Bill 643883) - Cty Ph­¬ng Nghi",1521,,0,180600000
2019-01-04,34-NT,"NhËp thuèc (H§ 0008900 ngµy 02/01/2019, Bill 643897) - Cty Anh Mü",1521,,0,147168000
2019-01-04,35-NT,"NhËp thuèc (H§ 0007041 ngµy 02/01/2019, Bill 643903) - Cty Nguyªn Ph¸t",1521,,0,23584003
2019-01-04,36-NT,"NhËp thuèc (H§ 0007032 ngµy 28/12/2018, Bill 643908) - Cty Nguyªn Ph¸t",1521,,0,5987201
2019-01-04,37-NT,"NhËp thuèc (H§ 0000692 ngµy 25/12/2018, Bill 643911) - Cty Phóc Nh©n T©m",1521,,0,42239938
2019-01-04,37-KTK,XuÊt tr¶ 01 c¸i thñy tinh thÓ (Bill 641991 ngµy 04/01/2019) - Cty T©m Hîp,1522,,2980000,0
2019-01-04,38-NT,"NhËp thuèc (H§ 0051110 ngµy 03/01/2019, Bill 643958) - Cty Gon Sa",1521,,0,220751524
2019-01-04,39-NT,"NhËp thuèc (H§ 0051106 ngµy 03/01/2019, Bill 643978) - Cty Gon Sa",1521,,0,338591651
2019-01-04,40-NT,"NhËp thuèc (H§ 0051104 ngµy 03/01/2019, Bill 643999) - Cty Gon Sa",1521,,0,6479978
2019-01-04,41-NT,"NhËp thuèc (H§ 0000364 ngµy 03/01/2019, Bill 644005) - Cty §¹i Tr­êng S¬n",1521,,0,84932100
2019-01-04,42-NT,"NhËp thuèc (H§ 0012744 ngµy 02/01/2019, Bill 644043) - Cty Agimexpharm",1521,,0,15126609
2019-01-04,43-NT,"NhËp thuèc (H§ 0012745 ngµy 02/01/2019, Bill 644086) - Cty Agimexpharm",1521,,0,44170035
2019-01-04,44-NT,"NhËp thuèc (H§ 0021246 ngµy 03/01/2019, Bill 644103) - Cty §øc Anh",1521,,0,118440000
2019-01-04,45-NT,"NhËp thuèc (H§ 0000020 ngµy 04/01/2019, Bill 644187) - Cty Mü Phó",1521,,0,13368320
2019-01-04,46-NT,"NhËp thuèc (H§ 0040727 ngµy 03/01/2019, Bill 644200) - Cty CPC1",1521,,0,1500000
2019-01-04,47-NT,"NhËp thuèc (H§ 0000046 ngµy 03/01/2019, Bill 644251) - Cty Tre Xanh",1521,,0,61769000
2019-01-04,48-NT,"NhËp thuèc (H§ 0003314 ngµy 03/01/2019, Bill 644270) - Cty y tÕ TP.HCM",1521,,0,82025974
2019-01-05,05.1-NM,"Mua 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (lÇn 4 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,4410000
2019-01-05,05.2-NM,"Mua 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (lÇn 4 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,2646000
2019-01-05,05.3-NM,"Mua 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A (lÇn 4 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,4410000
2019-01-05,16-VT,"NhËp vËt t­ (H§ 0001706 ngµy 24/12/2018, Bill 645415) - Cty Veetex",1522,,0,5000000
2019-01-05,17-VT,"NhËp vËt t­ (H§ 0003375 ngµy 04/01/2019, Bill 645484) - Cty Hµo Nam",1522,,0,12290000
2019-01-05,18-VT,"NhËp vËt t­ (H§ 0003374 ngµy 04/01/2019, Bill 645522) - Cty Hµo Nam",1522,,0,4455000
2019-01-05,19-VT,"NhËp vËt t­ (H§ 0000356 ngµy 07/01/2019, Bill 645683, BN: M¹c ThÞ CÈm V©n, MS: 68429) - Cty ViÖt T­êng",1522,,0,28800000
2019-01-05,20-VT,"NhËp vËt t­ (H§ 0000354 ngµy 07/01/2019, Bill 645703, BN: Vâ ThÞ Kim C­¬ng, MS: 78991) - Cty ViÖt T­êng",1522,,0,28800000
2019-01-05,21-VT,"NhËp vËt t­ (H§ 0000353 ngµy 07/01/2019, Bill 645764, BN: NguyÔn ThÞ BÐ N¨m, MS: 78693) - Cty ViÖt T­êng",1522,,0,30820000
2019-01-05,22-VT,"NhËp vËt t­ (H§ 0000355 ngµy 07/01/2019, Bill 645832, BN: Ng« Kim Loan, MS: 72970) - Cty ViÖt T­êng",1522,,0,55420000
2019-01-05,23-VT,"NhËp vËt t­ (H§ 0000409 ngµy 05/01/2019, Bill 647891, BN: NguyÔn ThÞ Vui, MS: 83312) - Cty §¹i Tr­êng S¬n",1522,,0,13600000
2019-01-05,25-VT,"NhËp vËt t­ (H§ 0003189 ngµy 15/03/2019, Bill 648360, BN: Lª V¨n Hoa, MS: 82620) - Cty Kim Hßa Ph¸t",1522,,0,4500000
2019-01-05,26-VT,"NhËp vËt t­ (H§ 0008678 ngµy 07/01/2019, lÇn 1 Bill 648425, BN: Lª V¨n Hoa, MS: 82620) - Cty Phóc TÝn",1522,,0,7900000
2019-01-05,26-VT.,"NhËp vËt t­ (H§ 0008679 ngµy 07/01/2019, lÇn 2 Bill 648425, BN: Lª V¨n Hoa, MS: 82620) - Cty Phóc TÝn",1522,,0,42000000
2019-01-05,50-NT,"NhËp thuèc (H§ 0008394 ngµy 03/01/2018, Bill 647906) - Cty Calapharco",1521,,0,24477620
2019-01-05,51-NT,"NhËp thuèc (H§ 0008396 ngµy 03/01/2018, Bill 647919) - Cty Calapharco",1521,,0,14893200
2019-01-05,52-NT,"NhËp thuèc (H§ 0008395 ngµy 03/01/2018, Bill 647985) - Cty Calapharco",1521,,0,119281974
2019-01-05,53-NT,"NhËp thuèc (H§ 0002121 ngµy 04/01/2019, Bill 648032) - Cty Thiªn B¶o Nguyªn",1521,,0,19199943
2019-01-05,133-KTK,Cung cÊp dÞch vô sµng läc s¬ sinh th¸ng 12/2018 tõ ngµy 01/12 ®Õn 31/12/2018 (H§ 0000549 ngµy 05/01/2019) - Cty c«ng nghÖ sinh häc Bionet,6212,,0,13200000
2019-01-06,06.1-NM,"Mua 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB (lÇn 5 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,2646000
2019-01-06,06-KTK,Chi phÝ tiÒn ®iÖn T01/2019 (kú 1) tõ ngµy 26/12 ®Õn 06/01/2019 MS: PB10010068616 - Cty ®iÖn lùc VÜnh Long,6277,,0,219438230
2019-01-07,01-BN/AG,ChuyÓn ®Æt cät theo H§ sè: WIN-BVXA2018-049 ngµy 11/12/2018 - Cung cÊp m¸y röa ly c«ng nghiÖp - Cty WinterHal,1121,,14190000,0
2019-01-07,02-BN/AG,"ChuyÓn TT 100% GTH§ sè: 12A/2018PS-XAHOSPITAL-VINHLONG ngµy 10/10/2018 - Cung cÊp b¶ng mica, d¸n decal, b¶ng alu (H§ 0000467 ngµy 26/11/2018) - Cty Phôc Sinh",1121,,117579000,0
2019-01-07,03-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 25/12 ®Õn 28/12/2018 (H§ 101325, 100502, 102365, 99963, 27640, 27631)- Cty Sang",1121,,158189111,0
2019-01-07,03-VX,"NhËp v¾c xin (H§ 0099081 ngµy 04/01/2019, Bill 655117) - Cty Kh­¬ng Duy",1521,,0,33199992
2019-01-07,04-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 25/12 ®Õn 28/12/2018 (H§ 248613, 238215, 248609, 250199, 238242, 248933, 248823, 249598) - Cty Trung ¦¬ng 2",1121,,303378601,0
2019-01-07,05-BN/AG,ChuyÓn TT tiÒn mua CCDC c¸c lo¹i tõ ngµy 10/08 ®Õn 22/10/2018 (H§ 0000774 ngµy 26/10/2018) - Cty §¹i Nguyªn Ph¸t,1121,,961268000,0
2019-01-07,06-BN/AG,"ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 18/08 ®Õn 31/10/2018 (H§ 0006819, 0006934, 0007400, 0007692) - Cty BMS",1121,,62316000,0
2019-01-07,06-BN/AG.,ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 18/08 ®Õn 31/10/2018 theo 09 hãa ®¬n - Cty BMS,1121,,401500000,0
2019-01-07,09-BN/AG,"ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 13/09 ®Õn 20/10/2018 (H§ 0002297, 0002296, 0002359, 0002360, 0002337, 0002444, 0002445, 0002525, 0002583) - Cty Long Giang",1121,,203444124,0
2019-01-07,09-BN/AG.,"ChuyÓn TT tiÒn mua vËt t­ tõ ngµy 19/09 ®Õn 18/10/2018 (H§ 0002379, 0002378, 0002438, 0002454, 0002469, 0002499, 0002565) - Cty Long Giang",1121,,54992703,0
2019-01-07,10-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 08/09 ®Õn 30/09/2018 (H§ 13829, 13831, 13830, 13828, 13915, 13914, 13913, 13933, 13934, 13931, 13930, 14071, 14070) - Cty B¸ch Khang",1121,,484033643,0
2019-01-07,11-BN/AG,ChuyÓn TT tiÒn mùc m¸y in T11/2018 (H§ 0001203) - Cty Nam Khang,1121,,3960000,0
2019-01-07,11-BN/AG.,ChuyÓn TT tiÒn mua Drum m¸y in (H§ 0001196 ngµy 26/12/2018) - Cty Nam Khang,1121,,85206000,0
2019-01-07,13-PC,"Chi TT tiÒn mua dÇu géi - S÷a t¾m kh« nhËp kho Tæng t¹i Khoa D­îc BVXA VÜnh Long (theo H§ 0001706 ngµy 24/12/2018, Bill 645415 ngµy 05/01/2018) -",1111,,5000000,0
2019-01-07,27-VT,"NhËp vËt t­ (H§ 0000357 ngµy 07/01/2019, Bill 656597, BN: Lª ThÞ LiÒm, MS: 80729) - Cty ViÖt T­êng",1522,,0,55420000
2019-01-07,28-VT,"NhËp vËt t­ (H§ 0000358 ngµy 07/01/2019, Bill 656611, BN: §Æng ThÞ Rít, MS: 80230) - Cty ViÖt T­êng",1522,,0,28800000
2019-01-07,29-VT,"NhËp vËt t­ (H§ 0008074 ngµy 04/01/2019, Bill 656776) - Cty TuÖ H¶i",1522,,0,47607470
2019-01-07,30-VT,"NhËp vËt t­ (H§ 0000005 ngµy 05/01/2019, Bill 656782) - Cty Hoµng Dung",1522,,0,30975000
2019-01-07,31-VT,"NhËp vËt t­ (H§ 0072201 ngµy 05/01/2019, Bill 656802) - Cty Mega Lifesciences VN",1522,,0,14007262
2019-01-07,32-VT,"NhËp vËt t­ (H§ 0000928 ngµy 28/12/2018, Bill 656814) - Cty Thiªn ViÖt",1522,,0,63899991
2019-01-07,54-NT,"NhËp thuèc (H§ 0001268 ngµy 05/01/2019, Bill 654614) - Cty An Long",1521,,0,101429999
2019-01-07,55-NT,"NhËp thuèc (H§ 0128389 ngµy 03/01/2019, Bill 654630) - Cty B×nh §Þnh",1521,,0,41469813
2019-01-07,56-NT,"NhËp thuèc (H§ 0000456 ngµy 05/01/2019, Bill 654652) - Cty Minh Ph¸t",1521,,0,28679976
2019-01-07,57-NT,"NhËp thuèc (H§ 0942673 ngµy 05/01/2019, Bill 654767) - Cty Vimedimex BD",1521,,0,15767976
2019-01-07,58-NT,"NhËp thuèc (H§ 0004258 ngµy 04/01/2019, Bill 654984) - Cty d­îc Sµi Gßn",1521,,0,3385778
2019-01-07,59-NT,"NhËp thuèc (H§ 0056812 ngµy 03/01/2019, Bill 655029) - Cty Qu¶ng B×nh",1521,,0,210000
2019-01-07,60-NT,"NhËp thuèc (H§ 0929386 ngµy 05/01/2019, Bill 655041) - Cty Vimedimex BD",1521,,0,4799970
2019-01-07,61-NT,"NhËp thuèc (H§ 0942675 ngµy 05/01/2019, Bill 655045) - Cty Vimedimex BD",1521,,0,16200003
2019-01-07,62-NT,"NhËp thuèc (H§ 0942666 ngµy 05/01/2019, Bill 655056) - Cty Vimedimex BD",1521,,0,16047045
2019-01-07,63-NT,"NhËp thuèc (H§ 0028008 ngµy 04/01/2019, Bill 655135) - Cty Sang",1521,,0,2016000
2019-01-07,64-NT,"NhËp thuèc (H§ 0028005 ngµy 04/01/2019, Bill 655139) - Cty Sang",1521,,0,4032000
2019-01-07,67-NT,"NhËp thuèc (H§ 0002726 ngµy 02/01/2019, Bill 658613) - Cty Nam Khang",1521,,0,7999950
2019-01-08,02-CCDC,NhËp CCDC c¸c lo¹i (H§ 0015774 ngµy 08/01/2019) - Cty Phan Anh,1531,,0,8200000
2019-01-08,08.1-NM,"Mua 09 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O (lÇn 6 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,7938000
2019-01-08,08.2-NM,"Mua 07 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B (lÇn 6 H§ 0002001 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,6174000
2019-01-08,08.3-NM,"Mua 01 ®¬n vÞ Khèi tiÓu cÇu g¹n t¸ch 250ml (AmiCORE NAT), Nhãm O (lÇn 3 H§ 0002002 ngµy 31/01/2019) - TT HuyÕt häc - TruyÒn m¸u TP.CÇn Th¬",1521,,0,3888000
2019-01-08,12-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 06/08 ®Õn 31/10/2018 (H§ 0001051, 0001735, 0001823) - Cty M­êi Th¸ng Ba",1121,,96673388,0
2019-01-08,16-PC,Chi TT tiÒn mua bån vÖ sinh nhËp kho VTTH t¹i Khoa d­îc (theo H§ 0000348 Bill(459052 ngµy 26/11/2018)) - C«ng ty TNHH Th­¬ng m¹i søc kháe ViÖt,1111,,9100000,0
2019-01-08,16-BN/AG,"ChuyÓn TT tiÒn mua x¨ng dÇu T12/2018, T01/2019 tõ ngµy 26/12/2018 ®Õn 03/01/2019 (H§ 0012486, 0012500) - Cty Mª K«ng",1121,,12715500,0
2019-01-08,33-VT,"NhËp vËt t­ (H§ 0000270 ngµy 05/01/2019, Bill 660062, BN: TrÇn ThÞ QuÕ, MS: 78247) - Cty IQ",1522,,0,8300000
2019-01-08,34-VT,"NhËp vËt t­ (H§ 0002856 ngµy 05/01/2019, Bill 661353) - Cty Ph­¬ng Ph­¬ng",1522,,0,4456620
2019-01-08,35-VT,"NhËp vËt t­ (H§ 0000277 ngµy 07/01/2019, Bill 661361) - Cty Khëi T©m",1522,,0,5701500
2019-01-08,36-VT,"NhËp vËt t­ (H§ 0000356 ngµy 07/01/2019, Bill 661365) - Cty Toµn ¸nh",1522,,0,9000000
2019-01-08,37-VT,"NhËp vËt t­ (H§ 0000341 ngµy 04/01/2019, Bill 661371) - Cty ViÖt TiÕn",1522,,0,74655000
2019-01-08,38-VT,"NhËp vËt t­ (H§ 0001597 ngµy 02/01/2019, Bill 661372) - Cty IDS",1522,,0,12500000
2019-01-08,39-VT,"NhËp vËt t­ (H§ 0000454 ngµy 08/01/2019, lÇn 1 Bill 661454, BN: NguyÔn ThÞ L¹c, MS: 323750) - Cty §¹i Tr­êng S¬n",1522,,0,13600000
2019-01-08,39-VT.,"NhËp vËt t­ (H§ 0000458 ngµy 08/01/2019, lÇn 2 Bill 661454, BN: NguyÔn ThÞ L¹c, MS: 323750) - Cty §¹i Tr­êng S¬n",1522,,0,24000000
